// key	ITEM_NAME_	ITEM_DESCRIPTION_
3050553	该隐的香炉	神圣仪式中使用的香炉。
3050554	该隐的香炉	神圣仪式中使用的香炉。
3050555	该隐的香炉	神圣仪式中使用的香炉。
3050563	比利的水手帽	用于水枪战的水射手帽。\无论你动作多大，它都不会掉。
3050564	比利的水手帽	用于水枪战的水射手帽。\无论你动作多大，它都不会掉。
3050565	比利的水手帽	用于水枪战的水射手帽。\无论你动作多大，它都不会掉。
3050573	庆野的花饰	庆野的花饰。\缓和了她原本阴郁的性格。
3050574	庆野的花饰	庆野的花饰。\缓和了她原本阴郁的性格。
3050575	庆野的花饰	庆野的花饰。\缓和了她原本阴郁的性格。
3050583	提斯柏的珠宝	深沉悲伤的蓝色宝石。
3050584	提斯柏的珠宝	深沉悲伤的蓝色宝石。
3050585	提斯柏的珠宝	深沉悲伤的蓝色宝石。
3050593	暖男的枕头	痴迷文森特的枕头。
3050594	暖男的枕头	痴迷文森特的枕头。
3050595	暖男的枕头	痴迷文森特的枕头。
3050603	黑暗骷髅	使魔的骇人骷髅。
3050604	黑暗骷髅	使魔的骇人骷髅。
3050605	黑暗骷髅	使魔的骇人骷髅。
3050613	佛典耳机	会随机播放佛典的耳机。
3050614	佛典耳机	会随机播放佛典的耳机。
3050615	佛典耳机	会随机播放佛典的耳机。
3050623	开场蝴蝶结	奥弗伊斯连身衣上的缎带装饰。
3050624	开场蝴蝶结	奥弗伊斯连身衣上的缎带装饰。
3050625	开场蝴蝶结	奥弗伊斯连身衣上的缎带装饰。
3050633	滑雪镜	艾修的滑雪镜。\镜片上有防雾涂层。
3050634	滑雪镜	艾修的滑雪镜。\镜片上有防雾涂层。
3050635	滑雪镜	艾修的滑雪镜。\镜片上有防雾涂层。
3050643	月光之心颈链	有多种佩戴方式的迷人颈链。\因角度而异，设计重点可以在缎带或心形上。
3050644	月光之心颈链	有多种佩戴方式的迷人颈链。\因角度而异，设计重点可以在缎带或心形上。
3050645	月光之心颈链	有多种佩戴方式的迷人颈链。\因角度而异，设计重点可以在缎带或心形上。
3050653	骑士的圣枪勋章	君主授予骑士的荣誉勋章。
3050654	骑士的圣枪勋章	君主授予骑士的荣誉勋章。
3050655	骑士的圣枪勋章	君主授予骑士的荣誉勋章。
3050663	猫耳头饰	帕赫特的头饰。\突显了她的可爱。
3050664	猫耳头饰	帕赫特的头饰。\突显了她的可爱。
3050665	猫耳头饰	帕赫特的头饰。\突显了她的可爱。
3050673	可爱头饰	一种头饰。\完美地糅合了可爱范与奢华感。
3050674	可爱头饰	一种头饰。\完美地糅合了可爱范与奢华感。
3050675	可爱头饰	一种头饰。\完美地糅合了可爱范与奢华感。
3050683	夜之装饰	固定在帕拉斯衣服上的装饰。\闪烁的光芒绚烂夺目。
3050684	夜之装饰	固定在帕拉斯衣服上的装饰。\闪烁的光芒绚烂夺目。
3050685	夜之装饰	固定在帕拉斯衣服上的装饰。\闪烁的光芒绚烂夺目。
3050693	粉色丝带	欧洛斯的丝带。\你真可爱，欧洛斯。
3050694	粉色丝带	欧洛斯的丝带。\你真可爱，欧洛斯。
3050695	粉色丝带	欧洛斯的丝带。\你真可爱，欧洛斯。
3050703	塞墨勒的面纱	有着大花朵与缎带装饰的面纱。\充满了优雅的气质。
3050704	塞墨勒的面纱	有着大花朵与缎带装饰的面纱。\充满了优雅的气质。
3050705	塞墨勒的面纱	有着大花朵与缎带装饰的面纱。\充满了优雅的气质。
3050713	高音质耳机	Evil频道的主持人A.I\的高音质降噪耳机。
3050714	高音质耳机	Evil频道的主持人A.I\的高音质降噪耳机。
3050715	高音质耳机	Evil频道的主持人A.I\的高音质降噪耳机。
3050723	手铐颈饰	莱佛士的自制手铐。\它们象征着她不愿受到束缚的想法。
3050724	手铐颈饰	莱佛士的自制手铐。\它们象征着她不愿受到束缚的想法。
3050725	手铐颈饰	莱佛士的自制手铐。\它们象征着她不愿受到束缚的想法。
3050743	钵里的慰灵符	钵里用来安抚亡灵的护身符。\光是看一眼就让人背脊发凉。
3050744	钵里的慰灵符	钵里用来安抚亡灵的护身符。\光是看一眼就让人背脊发凉。
3050745	钵里的慰灵符	钵里用来安抚亡灵的护身符。\光是看一眼就让人背脊发凉。
3050753	桃宴樱舞腕饰	用柔软材料制成的腕饰，映射出樱花般迷人的色彩。
3050754	桃宴樱舞腕饰	用柔软材料制成的腕饰，映射出樱花般迷人的色彩。
3050755	桃宴樱舞腕饰	用柔软材料制成的腕饰，映射出樱花般迷人的色彩。
3050763	缠腰丝带	展现鲁萨尔卡决心的丝带。
3050764	缠腰丝带	展现鲁萨尔卡决心的丝带。
3050765	缠腰丝带	展现鲁萨尔卡决心的丝带。
3050773	拖鞋	哈比的拖鞋看起来永远都是崭新的。
3050774	拖鞋	哈比的拖鞋看起来永远都是崭新的。
3050775	拖鞋	哈比的拖鞋看起来永远都是崭新的。
3050783	尼尔提的宝珠	由她在许多世中获得的知识所支撑。
3050784	尼尔提的宝珠	由她在许多世中获得的知识所支撑。
3050785	尼尔提的宝珠	由她在许多世中获得的知识所支撑。
3050793	女王的沙发	一张有助于缓解她疲劳的又大又柔软的沙发。
3050794	女王的沙发	一张有助于缓解她疲劳的又大又柔软的沙发。
3050795	女王的沙发	一张有助于缓解她疲劳的又大又柔软的沙发。
3050803	DF1墨镜	时尚就跟\速度一样重要。
3050804	DF1墨镜	时尚就跟\速度一样重要。
3050805	DF1墨镜	时尚就跟\速度一样重要。
3050813	心之铃	一条项链，象征欧洛拉等候自己主人的耐心。
3050814	心之铃	一条项链，象征欧洛拉等候自己主人的耐心。
3050815	心之铃	一条项链，象征欧洛拉等候自己主人的耐心。
3050873	缇坦妮雅的头冠	能进一步强化缇坦妮雅魅力的带翼头冠。
3050874	缇坦妮雅的头冠	能进一步强化缇坦妮雅魅力的带翼头冠。
3050875	缇坦妮雅的头冠	能进一步强化缇坦妮雅魅力的带翼头冠。
3050883	幻灯朱雀羽饰	模仿朱雀羽毛制作的羽饰。
3050884	幻灯朱雀羽饰	模仿朱雀羽毛制作的羽饰。
3050885	幻灯朱雀羽饰	模仿朱雀羽毛制作的羽饰。
3050893	萝丝琳塔饰环	代替悲伤的灰烬，而送予你的玫瑰花环。
3050894	萝丝琳塔饰环	代替悲伤的灰烬，而送予你的玫瑰花环。
3050895	萝丝琳塔饰环	代替悲伤的灰烬，而送予你的玫瑰花环。
3050903	饰品	用于象征永恒青春的饰品。\上面刻着莫娜最喜欢的一段话。
3050904	饰品	用于象征永恒青春的饰品。\上面刻着莫娜最喜欢的一段话。
3050905	饰品	用于象征永恒青春的饰品。\上面刻着莫娜最喜欢的一段话。
3050913	阿罗汉之冠	在阿罗汉涅槃后，\她所配戴的冠。
3050914	阿罗汉之冠	在阿罗汉涅槃后，\她所配戴的冠。
3050915	阿罗汉之冠	在阿罗汉涅槃后，\她所配戴的冠。
3050933	烈火灵牛	冬天里与其用暖宝宝，\不如试试这个烈火灵牛钥匙扣吧。\导热性不是太好。
3050934	烈火灵牛	冬天里与其用暖宝宝，\不如试试这个烈火灵牛钥匙扣吧。\导热性不是太好。
3050935	烈火灵牛	冬天里与其用暖宝宝，\不如试试这个烈火灵牛钥匙扣吧。\导热性不是太好。
3050943	冰霜灵牛	用冰雕刻的牛形钥匙扣。\永不融化。
3050944	冰霜灵牛	用冰雕刻的牛形钥匙扣。\永不融化。
3050945	冰霜灵牛	用冰雕刻的牛形钥匙扣。\永不融化。
3050953	翠绿灵牛	用绿叶制成的牛形钥匙扣。\非常可爱。
3050954	翠绿灵牛	用绿叶制成的牛形钥匙扣。\非常可爱。
3050955	翠绿灵牛	用绿叶制成的牛形钥匙扣。\非常可爱。
3050963	暗影灵牛	在黑暗中握着，\会令你感到安心的牛形钥匙扣。
3050964	暗影灵牛	在黑暗中握着，\会令你感到安心的牛形钥匙扣。
3050965	暗影灵牛	在黑暗中握着，\会令你感到安心的牛形钥匙扣。
3050973	光亮灵牛	一个有着发光牛角的牛形钥匙扣。
3050974	光亮灵牛	一个有着发光牛角的牛形钥匙扣。
3050975	光亮灵牛	一个有着发光牛角的牛形钥匙扣。
3050983	元气头带	在粉丝为涅普顿♥加油时，\为她带来元气的头带。
3050984	元气头带	在粉丝为涅普顿♥加油时，\为她带来元气的头带。
3050985	元气头带	在粉丝为涅普顿♥加油时，\为她带来元气的头带。
3050993	玫瑰衬裙	以玫瑰制成的衬裙，\为恶魔夏娃衬托出一股魅力。
3050994	玫瑰衬裙	以玫瑰制成的衬裙，\为恶魔夏娃衬托出一股魅力。
3050995	玫瑰衬裙	以玫瑰制成的衬裙，\为恶魔夏娃衬托出一股魅力。
3051003	布拉达曼特的缎带	让布拉达曼特看起来\更加可爱的缎带。
3051004	布拉达曼特的缎带	让布拉达曼特看起来\更加可爱的缎带。
3051005	布拉达曼特的缎带	让布拉达曼特看起来\更加可爱的缎带。
3051013	黑暗缎带	黑暗尤娜所戴的缎带，\用以保护自己孤独的内心。
3051014	黑暗缎带	黑暗尤娜所戴的缎带，\用以保护自己孤独的内心。
3051015	黑暗缎带	黑暗尤娜所戴的缎带，\用以保护自己孤独的内心。
3051023	胜利者之帽子	阿提蜜西亚自己制作来庆祝胜利的帽子。
3051024	胜利者之帽子	阿提蜜西亚自己制作来庆祝胜利的帽子。
3051025	胜利者之帽子	阿提蜜西亚自己制作来庆祝胜利的帽子。
3051033	研究者的目镜	沃丹目镜，实用\又漂亮。
3051034	研究者的目镜	沃丹目镜，实用\又漂亮。
3051035	研究者的目镜	沃丹目镜，实用\又漂亮。
3051043	拉西的徽章	由她契约者的手帕\所改造而成。
3051044	拉西的徽章	由她契约者的手帕\所改造而成。
3051045	拉西的徽章	由她契约者的手帕\所改造而成。
3051053	都桂花的佛珠	桂花带着这条佛珠\用来记住自己祈祷了多少次。
3051054	都桂花的佛珠	桂花带着这条佛珠\用来记住自己祈祷了多少次。
3051055	都桂花的佛珠	桂花带着这条佛珠\用来记住自己祈祷了多少次。
3051063	比赛奖杯	不知出处的冠军奖杯。\可能是恶魔做来让Child开心的。
3051064	比赛奖杯	不知出处的冠军奖杯。\可能是恶魔做来让Child开心的。
3051065	比赛奖杯	不知出处的冠军奖杯。\可能是恶魔做来让Child开心的。
3051073	克雷斯尼克的手环	这条手环可在意外中保护穿戴者，\就如同护身符一般。
3051074	克雷斯尼克的手环	这条手环可在意外中保护穿戴者，\就如同护身符一般。
3051075	克雷斯尼克的手环	这条手环可在意外中保护穿戴者，\就如同护身符一般。
3051083	菲罗忒斯的发夹	菲罗忒斯的发夹，她希望这样能让她更女性化一点。
3051084	菲罗忒斯的发夹	菲罗忒斯的发夹，她希望这样能让她更女性化一点。
3051085	菲罗忒斯的发夹	菲罗忒斯的发夹，她希望这样能让她更女性化一点。
3051093	杜莎的臂章	杜莎的臂章，上头印有光之徽章。\现在仅仅作为装饰用。
3051094	杜莎的臂章	杜莎的臂章，上头印有光之徽章。\现在仅仅作为装饰用。
3051095	杜莎的臂章	杜莎的臂章，上头印有光之徽章。\现在仅仅作为装饰用。
40000002	增幅攻击力核心材料	制作<color=ff17b0>增幅攻击力</color>点燃核心所需的材料。\上面刻着希伯来文的第七个字母Zayin，代表力量。
40000003	增幅防御力核心材料	制作<color=00e2f0>增幅防御力</color>点燃核心所需的材料。\上面刻着希伯来文的第八个字母Chet，代表保护。
40000004	增幅敏捷度核心材料	制作<color=d3da00>增幅敏捷度</color>点燃核心所需的材料。\上面刻着希伯来文的第九个字母Tet，代表智慧。
40000005	增幅暴击核心材料	制作<color=ff5f1e>增幅暴击</color>点燃核心所需的材料。\上面刻着希伯来文的第二十二个字母Tav，代表胜利。
4100001	水属性珍珠	最低阶的进化材料。\渗出水灵气的珍珠。对头痛很有效。
4100002	火属性珍珠	最低阶的进化材料。\渗出火灵气的珍珠。对感冒很有效。
4100003	木属性珍珠	最低阶的进化材料。\渗出木灵气的珍珠。能提供能量。
4100004	光属性珍珠	最低阶的进化材料。\渗出光灵气的珍珠。对腰痛很有效。
4100005	暗属性珍珠	最低阶的进化材料。\渗出暗灵气的珍珠。对眼睛酸痛很有效。
4200001	水属性水晶粉	低阶进化材料。水属性水晶压碎后的粉末。\闻起来有胡椒薄荷的香气。
4200002	火属性水晶粉	低阶进化材料。火属性水晶压碎后的粉末。\闻起来有花香。
4200003	木属性水晶粉	低阶进化材料。木属性水晶压碎后的粉末。\闻起来有薰衣草香。
4200004	光属性水晶粉	低阶进化材料。光属性水晶压碎后的粉末。\闻起来有柑橘味香气。
4200005	暗属性水晶粉	低阶进化材料。暗属性水晶压碎后的粉末。\闻起来有烂苹果的味道。
4300001	水属性水晶	中阶进化材料。渗出水灵气的水晶。\为A型血的人带来好运气。
4300002	火属性水晶	中阶进化材料。渗出火灵气的水晶。\为B型血的人带来好运气。
4300003	木属性水晶	中阶进化材料。渗出木灵气的水晶。\为O型血的人带来好运气。
4300004	光属性水晶	中阶进化材料。渗出光灵气的水晶。\为AB型血的人带来好运气。
4300005	暗属性水晶	中阶进化材料。渗出暗灵气的水晶。\为AB型血的人带来坏运气。
4400001	水属性蓝宝石	高阶进化材料。一颗蕴藏水之力的宝石。\适合当作周年纪念日的礼物。
4400002	火属性红宝石	高阶进化材料。一件蕴藏火之力的宝石。\适合当作生日礼物。
4400003	木属性绿宝石	高阶进化材料。一件蕴藏木之力的宝石。\适合当作庆祝的礼物。
4400004	光之石	高阶进化材料。一件蕴藏光之力的珠宝。\适合当作给人带来惊喜的礼物。
