// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	เส้นผมที่สาบสูญ	เส้นผมทุกเส้นทุกส่วนมีร่องรอยของจิตวิญญาณอยู่ในนั้น
2050945	แขนเสื้อลาซิ	แขนเสื้อที่ทำจากผ้าชนิดพิเศษ\เพื่อปกป้องแขนจากฟันนักล่าที่แหลมที่สุด
2050953	หน้ากากมอนสเตอร์	ทำหน้าที่เป็นเครื่องรางที่คอยปัดเป่าสิ่งชั่วร้าย
2050954	หน้ากากมอนสเตอร์	ทำหน้าที่เป็นเครื่องรางที่คอยปัดเป่าสิ่งชั่วร้าย
2050955	หน้ากากมอนสเตอร์	ทำหน้าที่เป็นเครื่องรางที่คอยปัดเป่าสิ่งชั่วร้าย
2050963	แว่นตาของโบเรียส	แว่นตาพิเศษที่ช่วยกันลมและแสงอาทิตย์\โดยเปลี่ยนสีได้ตามสภาพแสงและมุม
2050964	แว่นตาของโบเรียส	แว่นตาพิเศษที่ช่วยกันลมและแสงอาทิตย์\โดยเปลี่ยนสีได้ตามสภาพแสงและมุม
2050965	แว่นตาของโบเรียส	แว่นตาพิเศษที่ช่วยกันลมและแสงอาทิตย์\โดยเปลี่ยนสีได้ตามสภาพแสงและมุม
2050973	เสื้อโค้ทของนักล่าแวมไพร์	เสื้อโค้ตแวมไพร์ที่ง่ายต่อการเคลื่อนย้าย\และสมบูรณ์แบบสำหรับการล่า
2050974	เสื้อโค้ทของนักล่าแวมไพร์	เสื้อโค้ตแวมไพร์ที่ง่ายต่อการเคลื่อนย้าย\และสมบูรณ์แบบสำหรับการล่า
2050975	เสื้อโค้ทของนักล่าแวมไพร์	เสื้อโค้ตแวมไพร์ที่ง่ายต่อการเคลื่อนย้าย\และสมบูรณ์แบบสำหรับการล่า
2050983	กระโปรงของฟิโลตส์	กระโปรงบานของฟิโลตส์ทำจากวัสดุพิเศษ\สามารถป้องกันการโจมตีทุกรูปแบบ
2050984	กระโปรงของฟิโลตส์	กระโปรงบานของฟิโลตส์ทำจากวัสดุพิเศษ\สามารถป้องกันการโจมตีทุกรูปแบบ
2050985	กระโปรงของฟิโลตส์	กระโปรงบานของฟิโลตส์ทำจากวัสดุพิเศษ\สามารถป้องกันการโจมตีทุกรูปแบบ
